ano,mes,sigla_uf,tipo_consumo,consumo
2010,10,22,1,1468780.46
2010,10,23,1,2063721.0
2010,10,24,1,336921.0
2010,10,25,1,525271.0
2010,10,26,1,952986.0
2010,10,27,1,478401.0
2010,11,1,1,197194.0
2010,11,2,1,60934.57
2010,11,3,1,429563.0
2010,11,4,1,48285.0
2010,11,5,1,1337064.0
2010,11,6,1,69927.0
2010,11,7,1,119089.0
2010,11,8,1,991190.0
2010,11,9,1,204095.0
2010,11,10,1,776945.0
2010,11,11,1,396046.0
2010,11,12,1,370926.0
2010,11,13,1,948170.0
2010,11,14,1,344464.0
2010,11,15,1,290852.0
2010,11,16,1,1813748.0
2010,11,17,1,4386766.0
2010,11,18,1,772124.0
2010,11,19,1,2899863.0
2010,11,20,1,10650754.0
2010,11,21,1,2108976.0
2010,11,22,1,1523167.69
2010,11,23,1,2126412.0
2010,11,24,1,336978.0
2010,11,25,1,485645.0
2010,11,26,1,907340.0
2010,11,27,1,481463.0
2010,12,1,1,189815.0
2010,12,2,1,58492.71
2010,12,3,1,407452.0
2010,12,4,1,46684.0
2010,12,5,1,1368136.0
2010,12,6,1,70721.0
2010,12,7,1,119245.0
2010,12,8,1,995385.0
2010,12,9,1,197214.0
2010,12,10,1,764275.0
2010,12,11,1,402604.0
2010,12,12,1,378304.0
2010,12,13,1,1030851.0
2010,12,14,1,290745.0
2010,12,15,1,296006.0
2010,12,16,1,1810381.0
2010,12,17,1,4326835.0
2010,12,18,1,831500.0
2010,12,19,1,3241549.0
2010,12,20,1,10906375.0
2010,12,21,1,2155750.0
2010,12,22,1,1514460.69
2010,12,23,1,2359020.0
2010,12,24,1,358510.0
2010,12,25,1,466670.0
2010,12,26,1,885328.0
2010,12,27,1,484131.0
2011,1,1,1,189384.0
2011,1,2,1,60050.26
2011,1,3,1,388938.0
2011,1,4,1,51583.0
2011,1,5,1,1343143.0
2011,1,6,1,65575.0
2011,1,7,1,117082.0
2011,1,8,1,993051.0
2011,1,9,1,198865.0
2011,1,10,1,743669.0
2011,1,11,1,371810.0
2011,1,12,1,346337.0
2011,1,13,1,951431.0
2011,1,14,1,330437.0
2011,1,15,1,295108.0
2011,1,16,1,1757892.0
2011,1,17,1,4431243.0
2011,1,18,1,836939.0
2011,1,19,1,3426819.0
2011,1,20,1,10552693.0
2011,1,21,1,2140007.0
2011,1,22,1,1677012.0
2011,1,23,1,2468114.0
2011,1,24,1,352957.0
2011,1,25,1,444178.0
2011,1,26,1,853675.0
2011,1,27,1,485752.0
2011,2,1,1,179184.0
2011,2,2,1,58444.66
2011,2,3,1,377546.0
2011,2,4,1,42573.0
2011,2,5,1,1233164.0
2011,2,6,1,65592.0
2011,2,7,1,106778.0
2011,2,8,1,896022.0
2011,2,9,1,182037.0
2011,2,10,1,697951.0
2011,2,11,1,373878.0
2011,2,12,1,337034.0
2011,2,13,1,886057.0
2011,2,14,1,271114.0
2011,2,15,1,263783.0
2011,2,16,1,1594763.0
2011,2,17,1,4304659.0
2011,2,18,1,835409.0
2011,2,19,1,3374945.0
2011,2,20,1,10703256.0
2011,2,21,1,2233949.0
2011,2,22,1,1760373.0
2011,2,23,1,2510085.0
2011,2,24,1,352051.0
2011,2,25,1,449033.0
2011,2,26,1,878659.0
2011,2,27,1,476577.0
2011,3,1,1,175311.0
2011,3,2,1,53699.05
2011,3,3,1,394293.0
2011,3,4,1,47843.0
2011,3,5,1,1387148.0
2011,3,6,1,62182.0
2011,3,7,1,115452.0
2011,3,8,1,968626.0
2011,3,9,1,179375.0
2011,3,10,1,707190.0
2011,3,11,1,382208.0
2011,3,12,1,374291.0
2011,3,13,1,978359.0
2011,3,14,1,312698.0
2011,3,15,1,299582.0
2011,3,16,1,1824507.0
2011,3,17,1,4338168.0
2011,3,18,1,860493.0
2011,3,19,1,3332754.0
2011,3,20,1,10859434.0
2011,3,21,1,2213496.0
2011,3,22,1,1775367.0
2011,3,23,1,2447083.0
2011,3,24,1,363169.0
2011,3,25,1,521621.0
2011,3,26,1,907755.0
2011,3,27,1,468586.0
2011,4,1,1,188043.0
2011,4,2,1,56565.05
2011,4,3,1,394888.0
2011,4,4,1,48910.0
2011,4,5,1,1347494.0
2011,4,6,1,63001.0
2011,4,7,1,119762.0
2011,4,8,1,983501.0
2011,4,9,1,185311.0
2011,4,10,1,710914.0
2011,4,11,1,377555.0
2011,4,12,1,356034.0
2011,4,13,1,968206.0
2011,4,14,1,361828.0
2011,4,15,1,293098.0
2011,4,16,1,1730107.0
2011,4,17,1,4448708.0
2011,4,18,1,820935.0
2011,4,19,1,3178616.0
2011,4,20,1,10920772.0
2011,4,21,1,2211843.0
2011,4,22,1,1687268.0
2011,4,23,1,2284122.0
2011,4,24,1,372480.0
2011,4,25,1,510308.0
2011,4,26,1,928491.0
2011,4,27,1,499558.0
2011,5,1,1,185251.0
2011,5,2,1,60146.39
2011,5,3,1,399888.0
2011,5,4,1,46913.0
2011,5,5,1,1378682.0
2011,5,6,1,65599.0
2011,5,7,1,126415.0
2011,5,8,1,1018032.0
2011,5,9,1,183813.0
2011,5,10,1,711282.0
2011,5,11,1,361614.0
2011,5,12,1,354137.0
2011,5,13,1,918866.0
2011,5,14,1,272261.0
2011,5,15,1,291017.0
2011,5,16,1,1788288.0
2011,5,17,1,4398160.0
2011,5,18,1,805575.0
2011,5,19,1,3093268.0
2011,5,20,1,10611977.0
2011,5,21,1,2276314.0
2011,5,22,1,1651681.0
2011,5,23,1,2219989.0
2011,5,24,1,356284.0
2011,5,25,1,515724.0
2011,5,26,1,966725.0
2011,5,27,1,508086.0
2011,6,1,1,196137.0
2011,6,2,1,60014.72
2011,6,3,1,422015.0
2011,6,4,1,44776.0
2011,6,5,1,1404316.0
2011,6,6,1,68373.0
2011,6,7,1,127972.0
2011,6,8,1,1014024.0
2011,6,9,1,193028.0
2011,6,10,1,726565.0
2011,6,11,1,367707.0
2011,6,12,1,335990.0
2011,6,13,1,898913.0
2011,6,14,1,289297.0
2011,6,15,1,270766.0
2011,6,16,1,1712753.0
2011,6,17,1,4490762.0
2011,6,18,1,786254.0
2011,6,19,1,2800369.0
2011,6,20,1,10660149.0
2011,6,21,1,2165004.0
2011,6,22,1,1649741.0
2011,6,23,1,2196426.0
2011,6,24,1,327596.0
2011,6,25,1,502477.0
2011,6,26,1,975965.0
2011,6,27,1,472184.0
2011,7,1,1,202144.0
2011,7,2,1,57540.62
2011,7,3,1,425545.0
2011,7,4,1,44796.0
2011,7,5,1,1423875.0
2011,7,6,1,66361.0
2011,7,7,1,131254.0
2011,7,8,1,1032885.0
2011,7,9,1,197160.0
2011,7,10,1,752115.0
2011,7,11,1,360942.0
2011,7,12,1,337515.0
2011,7,13,1,885607.0
2011,7,14,1,332757.0
2011,7,15,1,283904.0
2011,7,16,1,1753737.0
2011,7,17,1,4473325.0
2011,7,18,1,797325.0
2011,7,19,1,2798556.0
2011,7,20,1,10662422.0
2011,7,21,1,2186187.0
2011,7,22,1,1653418.0
2011,7,23,1,2242206.0
2011,7,24,1,329247.0
2011,7,25,1,513949.0
2011,7,26,1,974878.0
2011,7,27,1,497642.0
2011,8,1,1,206773.0
2011,8,2,1,62747.84
2011,8,3,1,458233.0
2011,8,4,1,46486.0
2011,8,5,1,1429423.0
2011,8,6,1,68663.0
2011,8,7,1,134517.0
2011,8,8,1,1058636.0
2011,8,9,1,200165.0
2011,8,10,1,764517.0
2011,8,11,1,368216.0
2011,8,12,1,342297.0
2011,8,13,1,933194.0
2011,8,14,1,329927.0
2011,8,15,1,286760.0
2011,8,16,1,1809286.0
2011,8,17,1,4589082.0
2011,8,18,1,810375.0
2011,8,19,1,2927856.0
2011,8,20,1,10921830.0
2011,8,21,1,2220802.0
2011,8,22,1,1679848.0
2011,8,23,1,2276926.0
2011,8,24,1,352590.0
2011,8,25,1,551716.0
2011,8,26,1,1008945.0
2011,8,27,1,496002.0
2011,9,1,1,211551.0
2011,9,2,1,63004.34
2011,9,3,1,468046.0
2011,9,4,1,52876.0
2011,9,5,1,1407584.0
2011,9,6,1,74237.0
2011,9,7,1,142149.0
2011,9,8,1,1034658.0
2011,9,9,1,216653.0
2011,9,10,1,810926.0
2011,9,11,1,380644.0
2011,9,12,1,346426.0
2011,9,13,1,923045.0
2011,9,14,1,343981.0
2011,9,15,1,288039.0
2011,9,16,1,1748654.0
2011,9,17,1,4671256.0
2011,9,18,1,802058.0
2011,9,19,1,2970902.0
2011,9,20,1,11309407.0
2011,9,21,1,2272776.0
2011,9,22,1,1668117.0
2011,9,23,1,2192972.0
2011,9,24,1,367021.0
2011,9,25,1,584578.0
2011,9,26,1,1101521.0
2011,9,27,1,512108.0
2011,10,1,1,216961.0
2011,10,2,1,64723.38
2011,10,3,1,469410.0
2011,10,4,1,55717.0
2011,10,5,1,1456452.0
2011,10,6,1,77013.0
2011,10,7,1,135843.0
2011,10,8,1,1041248.0
2011,10,9,1,222821.0
2011,10,10,1,810091.0
2011,10,11,1,400217.0
2011,10,12,1,367518.0
2011,10,13,1,965989.0
2011,10,14,1,339036.0
2011,10,15,1,297012.0
2011,10,16,1,1772267.0
2011,10,17,1,4553910.0
2011,10,18,1,784101.0
2011,10,19,1,2995310.0
2011,10,20,1,11051807.0
2011,10,21,1,2244449.0
2011,10,22,1,1693720.0
2011,10,23,1,2180545.0
2011,10,24,1,366337.0
2011,10,25,1,585531.0
2011,10,26,1,1088673.0
2011,10,27,1,507069.0
2011,11,1,1,214947.0
2011,11,2,1,68048.77
2011,11,3,1,450418.0
2011,11,4,1,50158.0
2011,11,5,1,1390478.0
2011,11,6,1,74557.0
2011,11,7,1,120547.0
2011,11,8,1,1007894.0
2011,11,9,1,217772.0
2011,11,10,1,798618.0
2011,11,11,1,412770.0
2011,11,12,1,377157.0
2011,11,13,1,967911.0
2011,11,14,1,350298.0
2011,11,15,1,295341.0
2011,11,16,1,1710019.0
2011,11,17,1,4517981.0
2011,11,18,1,791770.0
2011,11,19,1,3031056.0
2011,11,20,1,11037897.0
2011,11,21,1,2184000.0
2011,11,22,1,1675144.0
2011,11,23,1,2186602.0
2011,11,24,1,371182.0
2011,11,25,1,553710.0
2011,11,26,1,1018527.0
2011,11,27,1,493587.0
2011,12,1,1,212161.0
2011,12,2,1,63379.78
2011,12,3,1,436132.0
2011,12,4,1,54368.0
2011,12,5,1,1450878.0
2011,12,6,1,73919.0
2011,12,7,1,125094.0
2011,12,8,1,1004179.0
2011,12,9,1,215555.0
2011,12,10,1,793797.0
2011,12,11,1,420419.0
2011,12,12,1,381925.0
2011,12,13,1,1013195.0
2011,12,14,1,348817.0
2011,12,15,1,309185.0
2011,12,16,1,1757126.0
2011,12,17,1,4393456.0
2011,12,18,1,836329.0
2011,12,19,1,3077474.0
2011,12,20,1,10990541.0
2011,12,21,1,2205573.0
2011,12,22,1,1714150.0
2011,12,23,1,2424478.0
2011,12,24,1,391250.0
2011,12,25,1,545194.0
2011,12,26,1,1002578.0
2011,12,27,1,500796.0
2012,1,1,1,207648.0
2012,1,2,1,62817.09
2012,1,3,1,425582.0
2012,1,4,1,51477.0
2012,1,5,1,1426237.0
2012,1,6,1,74058.0
2012,1,7,1,121086.0
2012,1,8,1,987765.0
2012,1,9,1,216823.0
2012,1,10,1,822700.0
2012,1,11,1,403529.0
2012,1,12,1,379984.0
2012,1,13,1,999461.0
2012,1,14,1,370485.0
2012,1,15,1,307050.0
2012,1,16,1,1810031.0
2012,1,17,1,4290700.0
2012,1,18,1,790622.0
2012,1,19,1,3173443.0
2012,1,20,1,10660653.0
2012,1,21,1,2230287.2
2012,1,22,1,1701910.0
2012,1,23,1,2421080.0
2012,1,24,1,383280.0
2012,1,25,1,483515.0
2012,1,26,1,1025242.0
2012,1,27,1,477702.0
2012,2,1,1,202111.0
2012,2,2,1,61945.54
2012,2,3,1,473933.0
2012,2,4,1,49733.0
2012,2,5,1,1351493.0
2012,2,6,1,68698.0
2012,2,7,1,113858.0
2012,2,8,1,936084.0
2012,2,9,1,204380.0
2012,2,10,1,799545.0
2012,2,11,1,383212.0
2012,2,12,1,355758.0
2012,2,13,1,951255.0
2012,2,14,1,369687.0
2012,2,15,1,295292.0
2012,2,16,1,1715223.0
2012,2,17,1,4344385.0
2012,2,18,1,816871.0
2012,2,19,1,3264757.0
2012,2,20,1,10913915.0
2012,2,21,1,2331386.48
2012,2,22,1,1887111.0
2012,2,23,1,2594285.0
2012,2,24,1,385445.0
2012,2,25,1,511362.0
2012,2,26,1,1035071.0
2012,2,27,1,483735.0
2012,3,1,1,236370.0
2012,3,2,1,64320.43
2012,3,3,1,455374.0
2012,3,4,1,55258.0
2012,3,5,1,1443203.0
2012,3,6,1,62402.0
2012,3,7,1,122731.0
2012,3,8,1,979449.0
2012,3,9,1,200064.0
2012,3,10,1,782977.0
2012,3,11,1,405331.0
2012,3,12,1,392404.0
2012,3,13,1,1026355.0
2012,3,14,1,402441.0
2012,3,15,1,319658.0
2012,3,16,1,1899074.0
2012,3,17,1,4483034.0
2012,3,18,1,911314.0
2012,3,19,1,3471911.0
2012,3,20,1,11364583.0
2012,3,21,1,2374938.29
2012,3,22,1,2003586.0
2012,3,23,1,2647592.0
2012,3,24,1,404147.0
2012,3,25,1,558428.0
2012,3,26,1,1050279.0
2012,3,27,1,505887.0
2012,4,1,1,220371.0
2012,4,2,1,68904.78
2012,4,3,1,437666.0
2012,4,4,1,59543.0
2012,4,5,1,1375924.0
2012,4,6,1,68677.0
2012,4,7,1,130819.0
2012,4,8,1,973116.0
2012,4,9,1,212641.0
2012,4,10,1,813199.0
2012,4,11,1,393003.0
2012,4,12,1,385558.0
2012,4,13,1,976358.0
2012,4,14,1,382239.0
2012,4,15,1,309597.0
2012,4,16,1,1825842.0
2012,4,17,1,4537603.0
2012,4,18,1,855676.0
2012,4,19,1,3252302.0
2012,4,20,1,11650105.0
2012,4,21,1,2361518.31
2012,4,22,1,1815185.0
2012,4,23,1,2358278.0
2012,4,24,1,390820.0
2012,4,25,1,550194.0
2012,4,26,1,1072537.0
2012,4,27,1,518193.0
2012,5,1,1,233506.0
2012,5,2,1,65332.15
2012,5,3,1,451756.0
2012,5,4,1,51056.0
2012,5,5,1,1418104.0
2012,5,6,1,69307.0
2012,5,7,1,141099.0
2012,5,8,1,1021198.0
2012,5,9,1,215948.0
2012,5,10,1,811430.0
2012,5,11,1,414540.0
2012,5,12,1,385107.0
2012,5,13,1,1018635.0
2012,5,14,1,355381.0
2012,5,15,1,310543.0
2012,5,16,1,1903593.0
2012,5,17,1,4374497.0
2012,5,18,1,842103.0
2012,5,19,1,3132865.0
2012,5,20,1,10895073.0
2012,5,21,1,2219404.88
2012,5,22,1,1809555.0
2012,5,23,1,2112787.0
2012,5,24,1,369896.0
2012,5,25,1,560115.0
2012,5,26,1,1107078.0
2012,5,27,1,520282.0
2012,6,1,1,237786.0
2012,6,2,1,64656.83
2012,6,3,1,456900.0
2012,6,4,1,54152.0
2012,6,5,1,1359436.0
2012,6,6,1,74808.0
2012,6,7,1,134535.0
2012,6,8,1,984029.0
2012,6,9,1,227715.0
2012,6,10,1,832457.0
2012,6,11,1,397312.0
2012,6,12,1,370656.0
2012,6,13,1,968785.0
2012,6,14,1,353065.0
2012,6,15,1,286796.0
2012,6,16,1,1714476.0
2012,6,17,1,4444059.0
2012,6,18,1,846190.0
2012,6,19,1,2956888.0
2012,6,20,1,11095936.0
2012,6,21,1,2229694.28
2012,6,22,1,1717361.0
2012,6,23,1,2233066.0
2012,6,24,1,350709.0
2012,6,25,1,539218.0
2012,6,26,1,1073841.0
2012,6,27,1,523866.0
2012,7,1,1,224545.0
2012,7,2,1,67522.91
2012,7,3,1,459974.0
2012,7,4,1,51156.0
2012,7,5,1,1381259.0
2012,7,6,1,73296.0
2012,7,7,1,139895.0
2012,7,8,1,946571.0
2012,7,9,1,228293.0
2012,7,10,1,824129.0
2012,7,11,1,388388.0
2012,7,12,1,371232.0
2012,7,13,1,937645.0
2012,7,14,1,360269.0
2012,7,15,1,293251.0
2012,7,16,1,1762030.0
2012,7,17,1,4369614.0
2012,7,18,1,833471.0
2012,7,19,1,2974900.0
2012,7,20,1,10584206.0
2012,7,21,1,2219518.29
2012,7,22,1,1740870.0
2012,7,23,1,2228516.0
2012,7,24,1,345833.0
2012,7,25,1,578595.0
2012,7,26,1,1036234.0
2012,7,27,1,495934.0
2012,8,1,1,260049.0
2012,8,2,1,71229.71
2012,8,3,1,493586.0
2012,8,4,1,51246.0
2012,8,5,1,1397591.0
2012,8,6,1,74178.0
2012,8,7,1,142641.0
2012,8,8,1,986719.0
2012,8,9,1,243378.0
2012,8,10,1,853153.0
2012,8,11,1,400210.0
2012,8,12,1,384265.0
2012,8,13,1,960852.0
2012,8,14,1,371283.0
2012,8,15,1,295363.0
2012,8,16,1,1828341.0
2012,8,17,1,4521364.0
2012,8,18,1,839709.0
2012,8,19,1,3061913.0
2012,8,20,1,10970145.0
2012,8,21,1,2304229.82
2012,8,22,1,1782659.0
2012,8,23,1,2304592.0
2012,8,24,1,378165.0
2012,8,25,1,596089.0
2012,8,26,1,1088425.0
2012,8,27,1,518227.0
2012,9,1,1,253310.0
2012,9,2,1,73208.17
2012,9,3,1,477170.0
2012,9,4,1,54452.0
2012,9,5,1,1376062.0
2012,9,6,1,77985.0
2012,9,7,1,143505.0
2012,9,8,1,983860.0
2012,9,9,1,247350.0
2012,9,10,1,856246.0
2012,9,11,1,407125.0
2012,9,12,1,371687.0
2012,9,13,1,952219.0
2012,9,14,1,349340.0
2012,9,15,1,282742.0
2012,9,16,1,1837674.0
2012,9,17,1,4591928.0
2012,9,18,1,800835.0
2012,9,19,1,3031541.0
2012,9,20,1,11480038.0
2012,9,21,1,2355371.95
2012,9,22,1,1740005.0
2012,9,23,1,2244852.0
2012,9,24,1,399344.0
2012,9,25,1,610653.0
2012,9,26,1,1135062.0
2012,9,27,1,528131.0
2012,10,1,1,245704.0
2012,10,2,1,76832.4
2012,10,3,1,496783.0
2012,10,4,1,60120.0
2012,10,5,1,1399131.0
2012,10,6,1,79315.0
2012,10,7,1,147897.0
2012,10,8,1,989928.0
2012,10,9,1,253519.0
2012,10,10,1,881404.0
2012,10,11,1,412881.0
2012,10,12,1,388234.0
2012,10,13,1,984850.0
2012,10,14,1,337458.0
2012,10,15,1,303260.0
2012,10,16,1,1876163.0
2012,10,17,1,4606163.0
2012,10,18,1,830865.0
2012,10,19,1,3129584.0
2012,10,20,1,11271363.0
2012,10,21,1,2312552.67
2012,10,22,1,1760339.0
2012,10,23,1,2178926.0
2012,10,24,1,408924.0
2012,10,25,1,652960.0
2012,10,26,1,1171214.0
2012,10,27,1,539644.0
2012,11,1,1,267545.0
2012,11,2,1,74627.67
2012,11,3,1,507143.0
2012,11,4,1,62595.0
2012,11,5,1,1351954.0
2012,11,6,1,80396.0
2012,11,7,1,139801.0
2012,11,8,1,952681.0
2012,11,9,1,250634.0
2012,11,10,1,877578.0
2012,11,11,1,427926.0
2012,11,12,1,385780.0
2012,11,13,1,1024148.0
2012,11,14,1,389893.0
2012,11,15,1,301051.0
2012,11,16,1,1811417.0
2012,11,17,1,4634519.0
2012,11,18,1,855751.0
2012,11,19,1,3313146.0
2012,11,20,1,11682165.0
2012,11,21,1,2421205.56
2012,11,22,1,1803694.0
2012,11,23,1,2318992.0
2012,11,24,1,434131.0
2012,11,25,1,615788.0
2012,11,26,1,1108416.0
2012,11,27,1,550607.0
2012,12,1,1,237203.0
2012,12,2,1,70586.03
2012,12,3,1,460459.0
2012,12,4,1,61137.0
2012,12,5,1,1367694.0
2012,12,6,1,78816.0
2012,12,7,1,134478.0
2012,12,8,1,958397.0
2012,12,9,1,233567.0
2012,12,10,1,869794.0
2012,12,11,1,436602.0
2012,12,12,1,399357.0
2012,12,13,1,1030943.0
2012,12,14,1,405480.0
2012,12,15,1,317110.0
2012,12,16,1,1827496.0
2012,12,17,1,4209191.0
2012,12,18,1,836625.0
2012,12,19,1,3286284.0
2012,12,20,1,11174076.0
2012,12,21,1,2430170.41
2012,12,22,1,1826643.0
2012,12,23,1,2468466.0
2012,12,24,1,443258.0
2012,12,25,1,581115.0
2012,12,26,1,1100979.0
2012,12,27,1,519158.0
2013,1,1,1,225761.0
2013,1,2,1,67456.74
2013,1,3,1,459640.0
2013,1,4,1,57109.0
2013,1,5,1,1367401.0
2013,1,6,1,79073.0
2013,1,7,1,136012.0
2013,1,8,1,945840.0
2013,1,9,1,227624.0
2013,1,10,1,889393.0
2013,1,11,1,432387.0
2013,1,12,1,421347.0
2013,1,13,1,1071510.0
2013,1,14,1,411002.0
2013,1,15,1,325139.0
2013,1,16,1,1935486.0
2013,1,17,1,4490111.0
2013,1,18,1,917588.0
2013,1,19,1,3562551.0
2013,1,20,1,11119636.0
2013,1,21,1,2308359.0
2013,1,22,1,1844293.0
2013,1,23,1,2464451.0
2013,1,24,1,429745.0
2013,1,25,1,568878.0
2013,1,26,1,1072872.0
2013,1,27,1,536145.0
2013,2,1,1,217919.0
2013,2,2,1,65826.72
2013,2,3,1,446605.0
2013,2,4,1,55096.0
2013,2,5,1,1280164.0
2013,2,6,1,71625.0
2013,2,7,1,128970.0
2013,2,8,1,888996.0
2013,2,9,1,219731.0
2013,2,10,1,888336.0
2013,2,11,1,417708.0
2013,2,12,1,411644.0
2013,2,13,1,1036749.0
2013,2,14,1,400264.0
2013,2,15,1,320185.0
2013,2,16,1,1868881.0
2013,2,17,1,4194013.0
2013,2,18,1,870642.0
2013,2,19,1,3343786.0
2013,2,20,1,11367043.0
2013,2,21,1,2420953.0
2013,2,22,1,1936567.0
2013,2,23,1,2595215.0
2013,2,24,1,429336.0
2013,2,25,1,560792.0
2013,2,26,1,1040568.0
2013,2,27,1,528037.0
2013,3,1,1,226616.0
2013,3,2,1,66980.55
2013,3,3,1,457277.0
2013,3,4,1,55240.0
2013,3,5,1,1364354.0
2013,3,6,1,71706.0
2013,3,7,1,136018.0
2013,3,8,1,952727.0
2013,3,9,1,218076.0
2013,3,10,1,854292.0
2013,3,11,1,432488.0
2013,3,12,1,420365.0
2013,3,13,1,1082861.0
2013,3,14,1,415806.0
2013,3,15,1,332197.0
2013,3,16,1,1997132.0
2013,3,17,1,4231557.0
2013,3,18,1,890742.0
2013,3,19,1,3507903.0
2013,3,20,1,11277016.0
2013,3,21,1,2407779.0
2013,3,22,1,1939715.0
2013,3,23,1,2486459.0
2013,3,24,1,434796.0
2013,3,25,1,614170.0
2013,3,26,1,1040502.0
2013,3,27,1,527417.0
2013,4,1,1,236394.0
2013,4,2,1,68672.43
2013,4,3,1,479972.0
2013,4,4,1,64538.0
2013,4,5,1,1393688.0
2013,4,6,1,74396.0
2013,4,7,1,143444.0
2013,4,8,1,924225.0
2013,4,9,1,231107.0
2013,4,10,1,879856.0
2013,4,11,1,442376.0
2013,4,12,1,425105.0
2013,4,13,1,1131061.0
2013,4,14,1,421754.0
2013,4,15,1,330850.0
2013,4,16,1,2066218.0
2013,4,17,1,4453607.0
2013,4,18,1,888607.0
2013,4,19,1,3326802.0
2013,4,20,1,11428432.0
2013,4,21,1,2383390.0
2013,4,22,1,1837255.0
2013,4,23,1,2351478.0
2013,4,24,1,427766.0
2013,4,25,1,618854.0
2013,4,26,1,1089181.0
2013,4,27,1,534635.0
2013,5,1,1,247498.0
2013,5,2,1,69304.57
2013,5,3,1,484281.0
2013,5,4,1,55980.0
2013,5,5,1,1374287.0
2013,5,6,1,74187.0
2013,5,7,1,148626.0
2013,5,8,1,937432.0
2013,5,9,1,225025.0
2013,5,10,1,895137.0
2013,5,11,1,435433.0
2013,5,12,1,407030.0
2013,5,13,1,1089473.0
2013,5,14,1,393182.0
2013,5,15,1,315944.0
2013,5,16,1,1961571.0
2013,5,17,1,4492794.0
2013,5,18,1,883565.0
2013,5,19,1,3210906.0
2013,5,20,1,11324556.0
2013,5,21,1,2373965.0
2013,5,22,1,1857522.0
2013,5,23,1,2382185.0
2013,5,24,1,414597.0
2013,5,25,1,611224.0
2013,5,26,1,1137267.0
2013,5,27,1,541890.0
2013,6,1,1,236254.0
2013,6,2,1,70842.01
2013,6,3,1,493425.0
2013,6,4,1,55092.0
2013,6,5,1,1359820.0
2013,6,6,1,81035.0
2013,6,7,1,153065.0
2013,6,8,1,917378.0
2013,6,9,1,236336.0
2013,6,10,1,888268.0
2013,6,11,1,422653.0
2013,6,12,1,390927.0
2013,6,13,1,1022084.0
2013,6,14,1,394406.0
2013,6,15,1,309203.0
2013,6,16,1,1803275.0
2013,6,17,1,4525377.0
2013,6,18,1,843569.0
2013,6,19,1,3134274.0
2013,6,20,1,11149435.0
2013,6,21,1,2387988.0
2013,6,22,1,1816725.0
2013,6,23,1,2293653.0
2013,6,24,1,402230.0
2013,6,25,1,615673.0
2013,6,26,1,1113945.0
2013,6,27,1,510766.0
2013,7,1,1,255981.0
2013,7,2,1,70232.03
2013,7,3,1,517886.0
2013,7,4,1,56512.0
2013,7,5,1,1426771.0
2013,7,6,1,75890.0
2013,7,7,1,159248.0
2013,7,8,1,952387.0
2013,7,9,1,242414.0
2013,7,10,1,836396.0
2013,7,11,1,408287.0
2013,7,12,1,401000.0
2013,7,13,1,1030519.0
2013,7,14,1,381462.0
2013,7,15,1,311934.0
2013,7,16,1,1970520.0
2013,7,17,1,4389860.0
2013,7,18,1,830160.0
2013,7,19,1,3101801.0
2013,7,20,1,11009688.0
2013,7,21,1,2358950.0
2013,7,22,1,1867777.0
2013,7,23,1,2317427.0
2013,7,24,1,383320.0
2013,7,25,1,650483.0
2013,7,26,1,1142143.0
2013,7,27,1,548897.0
2013,8,1,1,237287.0
2013,8,2,1,69668.26
2013,8,3,1,520991.0
2013,8,4,1,55793.0
2013,8,5,1,1434830.0
2013,8,6,1,79451.0
2013,8,7,1,161376.0
2013,8,8,1,971313.0
2013,8,9,1,247467.0
2013,8,10,1,891915.0
2013,8,11,1,435163.0
2013,8,12,1,398371.0
2013,8,13,1,1046446.0
2013,8,14,1,379761.0
2013,8,15,1,309774.0
2013,8,16,1,1900552.0
2013,8,17,1,4670642.0
2013,8,18,1,888651.0
2013,8,19,1,3109526.0
2013,8,20,1,11169268.0
2013,8,21,1,2461365.0
2013,8,22,1,1866410.0
2013,8,23,1,2469443.0
2013,8,24,1,410815.0
2013,8,25,1,646416.0
2013,8,26,1,1222289.0
2013,8,27,1,558293.0
2013,9,1,1,255615.0
2013,9,2,1,70867.16
2013,9,3,1,519050.0
2013,9,4,1,58188.0
2013,9,5,1,1415310.0
2013,9,6,1,86031.0
2013,9,7,1,166126.0
2013,9,8,1,902593.0
2013,9,9,1,259567.0
2013,9,10,1,936809.0
2013,9,11,1,427795.0
2013,9,12,1,396309.0
2013,9,13,1,1058322.0
2013,9,14,1,361840.0
2013,9,15,1,304131.0
2013,9,16,1,1889354.0
2013,9,17,1,4681220.0
2013,9,18,1,813601.0
2013,9,19,1,3120243.0
2013,9,20,1,11412271.0
2013,9,21,1,2462263.0
2013,9,22,1,1764130.0
2013,9,23,1,2346568.0
2013,9,24,1,413887.0
2013,9,25,1,637021.0
2013,9,26,1,1209575.0
2013,9,27,1,556038.0
2013,10,1,1,262580.0
2013,10,2,1,77618.38
2013,10,3,1,549053.0
2013,10,4,1,66509.0
2013,10,5,1,1503072.0
2013,10,6,1,88357.0
2013,10,7,1,173397.0
2013,10,8,1,895225.0
2013,10,9,1,268128.0
2013,10,10,1,965843.0
2013,10,11,1,451630.0
2013,10,12,1,409000.0
2013,10,13,1,1114943.0
2013,10,14,1,395560.0
2013,10,15,1,318073.0
2013,10,16,1,2014150.0
2013,10,17,1,4579565.0
2013,10,18,1,875198.0
2013,10,19,1,3301665.0
2013,10,20,1,11569135.0
2013,10,21,1,2437738.0
2013,10,22,1,1897175.0
